frame_id,nose_x,nose_y,neck_x,neck_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,label
196,409.392,224.183,408.313,385.761,561.982,396.227,254.643,375.294,670.195,513.858,50.235,394.199,692.665,452.013,128.051,144.707,Asking
197,411.623,227.153,403.81,386.221,557.433,393.967,250.187,378.474,717.145,458.609,48.137,398.922,710.693,311.511,126.759,141.338,Asking
198,410.181,224.844,409.991,389.737,565.156,399.328,254.827,380.146,707.055,494.76,47.409,398.202,793.043,403.713,125.547,133.12,Asking
199,411.055,227.2,407.701,387.197,562.605,396.118,252.796,378.276,662.61,522.651,18.371,411.528,681.809,452.413,126.878,137.65,Asking
200,409.804,226.699,406.21,386.835,563.437,397.557,248.984,376.114,686.245,573.563,21.978,417.706,750.548,631.257,129.76,136.149,Asking
201,410.957,226.958,410.621,386.874,568.569,397.314,252.673,376.434,624.131,633.469,30.349,414.332,623.777,781.952,137.342,135.422,Asking
202,407.603,227.115,408.595,382.957,564.665,389.638,252.525,376.275,682.877,517.038,28.436,404.619,705.679,486.057,124.569,142.213,Asking
203,411.95,225.34,407.032,388.593,561.818,395.47,252.246,381.717,712.0,483.001,46.581,400.044,772.154,380.156,125.996,140.852,Asking
204,407.598,227.22,406.067,386.364,555.928,393.779,256.207,378.949,656.279,489.622,49.498,395.973,652.873,353.154,129.216,141.213,Asking
205,410.582,229.69,407.693,384.405,562.354,397.597,253.032,371.213,649.361,592.065,3.43,412.549,689.346,692.438,131.215,140.802,Asking
206,409.909,226.521,410.298,390.303,570.127,398.245,250.468,382.36,637.225,614.281,28.391,405.84,642.214,731.605,125.5,138.878,Asking
207,413.836,226.79,407.329,389.11,561.526,398.758,253.132,379.463,691.002,491.339,28.92,400.467,730.156,388.685,128.096,134.484,Asking
208,414.869,225.289,406.531,390.134,562.117,399.632,250.944,380.637,696.995,520.021,49.412,400.52,767.619,456.168,129.126,129.711,Asking
209,409.841,224.95,408.831,387.857,564.405,393.751,253.257,381.962,634.999,610.687,53.41,406.04,643.492,729.32,137.665,132.849,Asking
210,410.395,227.711,408.166,387.542,562.668,399.181,253.664,375.903,689.844,498.558,6.857,419.77,715.465,370.487,112.754,136.999,Asking
211,409.756,227.909,409.604,386.909,566.302,398.879,252.906,374.938,694.765,499.483,31.879,398.316,756.136,385.485,109.982,134.346,Asking
212,407.527,228.417,409.315,389.574,566.48,401.439,252.151,377.71,653.437,580.65,31.952,396.045,675.477,585.931,105.389,137.626,Asking
213,413.22,227.065,405.967,384.485,560.187,391.183,251.747,377.787,729.305,436.14,35.205,392.332,779.799,276.165,106.965,126.146,Asking
214,413.691,224.55,404.697,388.474,559.058,395.375,250.336,381.573,738.875,451.802,35.733,409.045,770.916,288.621,104.615,133.705,Asking
215,405.461,225.612,408.161,385.13,563.72,392.245,252.603,378.015,651.16,616.245,66.445,395.065,672.927,763.786,131.168,139.398,Asking
216,404.652,231.962,405.054,384.01,563.361,391.62,246.746,376.4,677.853,583.137,6.412,414.77,712.493,696.546,134.913,141.654,Asking
217,400.745,227.951,401.056,386.194,559.813,395.166,242.3,377.222,647.451,602.656,34.592,421.362,684.386,717.235,150.12,141.621,Asking
218,401.078,228.391,397.463,392.443,559.843,396.461,235.083,388.425,690.998,498.371,25.475,430.935,754.05,398.249,144.349,142.917,Asking
219,389.635,233.946,387.823,397.927,553.268,402.071,222.378,393.783,622.985,621.23,37.418,450.17,613.687,773.697,154.229,149.577,Asking
220,381.323,234.224,386.429,400.182,552.226,403.773,220.632,396.591,640.572,626.078,-0.081,441.393,646.837,723.358,144.153,143.118,Asking
221,391.753,238.49,386.687,396.767,548.361,400.449,225.013,393.086,649.351,597.051,19.846,426.951,682.266,707.309,150.482,143.192,Asking
222,369.897,243.1,379.198,392.911,534.68,394.149,223.715,391.672,612.916,609.207,45.981,412.768,620.923,686.703,134.806,146.428,Asking
223,364.523,245.493,376.293,393.432,534.786,394.199,217.8,392.664,623.72,538.661,-4.148,427.794,607.044,405.561,128.5,149.389,Asking
224,357.589,246.562,374.489,390.029,529.806,387.965,219.172,392.092,618.319,560.374,38.097,411.02,606.642,496.361,124.999,152.765,Asking
225,355.277,245.437,376.047,391.073,536.931,388.68,215.163,393.466,635.427,619.326,-10.075,444.977,661.502,753.793,124.467,153.502,Asking
226,359.218,242.643,378.192,393.35,537.323,394.662,219.061,392.038,625.244,622.396,3.715,441.281,640.236,744.928,120.343,158.069,Asking
227,356.672,243.875,378.174,389.024,536.192,390.385,220.156,387.662,613.694,597.449,17.667,412.814,623.017,602.941,118.419,158.839,Asking
228,364.36,240.502,383.786,394.866,542.911,398.248,224.66,391.484,634.161,630.827,26.71,415.38,630.523,755.94,112.179,162.917,Asking
229,369.15,245.08,380.712,389.827,537.603,393.31,223.821,386.344,646.016,547.415,42.437,414.587,602.581,376.261,103.58,163.311,Asking
230,381.965,242.493,375.392,393.265,534.995,393.767,215.788,392.764,634.09,553.099,59.688,421.062,610.04,425.012,97.434,160.58,Asking
231,383.617,238.317,372.838,397.204,536.591,397.298,209.085,397.109,618.74,615.763,-24.717,461.919,635.538,690.395,81.616,157.967,Asking
232,381.11,242.659,374.65,394.139,532.98,392.755,216.319,395.522,619.31,560.611,20.023,427.37,621.463,489.383,78.361,150.1,Asking
233,386.929,234.784,382.757,396.161,549.451,402.252,216.062,390.071,650.45,564.822,-49.608,434.135,690.821,481.677,59.445,128.057,Asking
234,384.543,234.464,387.132,397.981,555.764,404.435,218.499,391.526,614.439,642.637,-59.578,404.575,617.561,782.24,46.655,122.977,Asking
235,384.556,223.203,389.489,390.601,553.96,395.189,225.017,386.013,616.25,600.267,-34.549,402.674,638.492,709.511,46.392,102.399,Asking
236,386.852,224.025,388.89,390.877,552.356,392.049,225.424,389.705,648.161,500.893,-54.196,395.584,624.005,358.869,44.23,109.252,Asking
237,387.597,219.227,389.529,389.191,549.999,395.845,229.059,382.537,616.47,616.152,-28.549,413.372,640.178,721.119,76.315,118.819,Asking
238,388.871,219.512,393.434,386.091,548.929,396.419,237.939,375.762,612.729,607.651,-28.548,396.633,648.382,645.722,74.634,117.423,Asking
239,389.162,217.875,385.935,380.309,542.715,384.497,229.154,376.12,677.798,501.67,1.399,420.038,626.404,352.678,78.836,123.756,Asking
240,389.236,217.535,392.793,378.246,544.767,382.437,240.819,374.054,685.067,503.374,50.612,414.733,615.19,355.3,115.511,134.509,Asking
241,384.191,219.241,389.416,379.05,541.505,388.657,237.327,369.443,632.838,596.083,33.796,418.23,647.785,720.741,113.454,132.314,Asking
242,377.615,214.133,392.138,383.766,542.92,386.866,241.357,380.666,630.615,614.878,30.279,407.606,649.318,754.811,92.403,130.279,Asking
243,378.408,215.147,392.464,382.92,543.215,386.848,241.713,378.993,625.051,607.145,43.488,411.093,644.814,706.787,94.934,131.36,Asking
244,373.742,219.881,395.125,381.824,543.439,386.012,246.811,377.636,622.085,606.449,42.46,381.507,633.373,767.225,128.963,112.305,Asking
245,375.146,222.038,395.197,381.982,540.816,387.281,249.579,376.683,625.382,605.372,40.394,393.108,629.995,769.671,134.885,116.553,Asking
246,378.763,214.791,385.597,378.375,534.118,383.04,237.075,373.709,626.178,592.293,40.639,385.533,637.829,755.291,140.829,105.082,Asking
247,378.447,216.986,390.872,384.256,540.025,389.569,241.719,378.942,649.901,590.296,48.317,388.147,668.778,754.84,149.382,96.77,Asking
248,379.706,214.34,384.076,380.897,533.614,387.296,234.538,374.497,619.024,602.712,35.412,363.145,636.013,770.644,153.282,80.746,Asking
249,380.354,214.267,389.291,384.493,539.785,387.844,238.797,381.143,628.789,609.98,73.835,395.165,646.098,772.294,167.01,87.716,Asking
250,378.274,217.883,394.413,385.933,546.575,389.367,242.251,382.499,642.244,607.271,65.516,404.227,656.821,774.879,160.216,112.115,Asking
251,380.974,213.882,392.927,385.236,544.942,390.054,240.911,380.417,641.933,606.579,72.174,405.604,648.419,771.45,171.551,122.771,Asking
252,380.974,213.882,392.927,385.236,544.942,390.054,240.911,380.417,641.933,606.579,72.174,405.604,648.419,771.45,171.551,122.771,Asking
253,380.34,214.308,388.7,381.427,539.304,382.674,238.096,380.181,615.557,612.178,136.776,408.507,628.34,748.323,187.898,133.657,Asking
254,380.578,212.668,392.792,386.197,547.817,389.651,237.767,382.743,629.204,613.569,128.996,453.541,631.675,770.944,198.621,147.512,Asking
255,376.662,210.11,390.197,379.424,540.841,381.238,239.553,377.61,607.57,607.073,138.853,419.84,619.509,752.429,195.892,139.454,Asking
256,375.083,211.143,392.463,385.38,545.351,384.141,239.575,386.618,633.396,604.494,121.273,469.001,638.849,769.835,190.499,162.46,Asking
257,376.102,217.01,393.168,384.854,545.451,390.352,240.886,379.356,625.809,612.483,138.22,416.963,630.409,773.692,215.637,124.925,Asking
258,379.945,217.762,392.982,391.929,553.362,395.338,232.601,388.52,656.59,604.679,117.756,474.04,646.94,779.79,225.149,234.61,Asking
259,383.553,215.198,391.048,383.024,546.708,381.242,235.388,384.807,644.1,596.847,124.767,479.219,649.794,769.209,194.927,186.653,Asking
260,389.801,218.08,395.833,387.599,550.11,392.434,241.556,382.763,643.475,614.334,75.789,440.129,652.443,776.153,177.378,144.222,Asking
261,396.048,217.364,398.344,388.763,554.785,395.387,241.904,382.139,651.53,618.18,105.953,426.641,661.127,763.973,177.892,147.696,Asking
262,402.129,217.137,402.815,385.331,558.749,393.323,246.881,377.34,646.171,602.425,88.45,450.185,663.283,768.584,170.74,159.408,Asking
263,402.756,223.464,412.551,387.448,571.731,394.814,253.371,380.083,658.356,609.254,72.935,465.837,670.233,758.458,169.316,245.209,Asking
264,418.764,216.48,416.962,376.426,571.118,381.4,262.806,371.452,657.328,598.32,58.611,427.971,693.189,730.815,180.655,128.835,Asking
265,421.098,217.468,417.54,383.113,571.578,391.6,263.502,374.627,682.024,560.547,74.747,413.965,716.508,605.751,199.0,119.619,Asking
266,420.085,212.828,413.443,386.108,569.172,393.367,257.713,378.848,645.456,610.71,48.695,427.627,699.872,690.432,188.699,117.254,Asking
267,435.873,216.097,415.054,370.344,567.036,373.451,263.072,367.236,691.078,491.821,74.214,420.422,629.825,363.807,195.169,123.615,Asking
268,436.756,217.505,421.962,378.857,576.538,386.618,267.387,371.095,698.966,562.573,31.317,416.685,733.557,615.004,191.21,110.171,Asking
269,450.872,215.003,418.066,381.347,574.847,391.211,261.284,371.483,628.888,612.541,15.303,428.502,651.889,730.162,207.602,160.45,Asking
270,450.051,212.85,419.09,379.397,576.188,389.808,261.993,368.986,635.004,621.384,40.685,411.198,654.854,765.877,181.311,102.654,Asking
271,443.897,219.676,419.098,383.651,576.339,392.727,261.858,374.575,660.807,572.439,-1.516,424.982,674.347,572.267,150.851,125.531,Asking
272,443.897,219.676,419.098,383.651,576.339,392.727,261.858,374.575,660.807,572.439,-1.516,424.982,674.347,572.267,150.851,125.531,Asking
273,436.899,219.693,412.581,380.423,565.508,389.778,259.654,371.069,769.856,442.983,41.75,402.327,728.339,263.949,150.423,139.215,Asking
274,435.311,216.531,411.599,384.335,569.568,394.975,253.629,373.695,672.58,608.72,18.884,422.363,700.479,758.962,157.997,126.323,Asking
275,428.06,214.297,413.753,381.596,568.318,390.585,259.188,372.606,690.533,578.821,49.597,405.888,783.755,641.244,136.417,137.192,Asking
276,427.356,213.86,411.451,381.909,569.896,391.186,253.005,372.633,664.933,610.747,55.978,416.105,699.141,760.585,138.66,138.01,Asking
277,419.38,218.629,413.371,385.856,568.534,395.236,258.209,376.476,725.699,461.692,50.475,387.716,813.336,340.602,139.295,136.305,Asking
278,414.892,216.117,411.344,381.29,566.883,391.93,255.805,370.65,644.31,609.145,46.408,405.044,674.649,741.23,129.531,132.198,Asking
279,411.956,212.29,412.516,388.636,569.928,395.804,255.105,381.468,726.2,468.794,42.287,381.881,788.988,344.813,126.324,131.123,Asking
280,406.32,216.749,414.556,390.927,571.738,397.002,257.374,384.851,658.593,619.239,47.797,399.972,697.289,726.882,131.795,128.782,Asking
281,412.691,218.309,412.601,389.563,568.435,399.552,256.767,379.574,669.953,577.738,64.43,415.166,735.868,624.572,147.922,136.596,Asking
282,411.832,216.23,408.785,387.874,565.137,394.65,252.434,381.098,666.677,568.342,69.445,419.369,722.188,627.572,157.323,133.139,Asking
283,412.216,213.482,417.638,381.685,572.818,389.055,262.457,374.314,673.388,580.182,39.91,406.854,723.116,687.6,164.801,126.815,Asking
284,411.397,218.303,416.092,384.74,570.218,390.874,261.966,378.606,697.353,529.111,93.26,431.644,748.447,536.562,180.15,142.079,Asking
285,416.754,215.727,412.014,380.075,564.247,378.344,259.782,381.805,658.003,564.629,99.668,488.086,688.831,659.192,175.085,254.248,Asking
286,417.279,217.309,415.786,385.602,569.801,388.029,261.772,383.174,661.342,590.308,103.616,466.269,696.29,696.883,225.54,210.984,Asking
287,420.531,216.909,412.56,382.577,567.101,390.479,258.019,374.674,654.681,611.123,89.813,483.515,682.561,764.57,172.003,274.736,Asking
288,430.329,214.847,414.449,387.817,572.573,391.677,256.325,383.957,681.642,588.853,74.063,462.816,723.848,704.337,176.678,159.838,Asking
289,419.849,214.498,416.342,385.364,573.289,395.394,259.395,375.335,685.288,597.11,69.23,390.229,736.156,711.133,162.042,129.314,Asking
290,418.856,216.312,416.988,392.458,575.262,400.851,258.714,384.066,644.082,627.952,49.021,389.343,646.741,767.812,155.413,130.277,Asking
291,419.763,217.005,413.42,393.427,568.408,401.663,258.433,385.192,639.608,621.823,45.67,397.32,650.226,727.882,155.0,125.875,Asking
292,411.997,217.475,411.125,385.162,563.851,393.806,258.399,376.517,660.924,605.857,45.898,397.286,695.567,722.924,134.659,144.734,Asking
293,411.72,220.87,403.565,383.51,554.233,387.581,252.897,379.438,680.381,552.199,45.43,400.384,727.385,618.181,128.856,141.695,Asking
294,400.415,219.443,406.701,386.49,555.773,392.603,257.628,380.377,649.973,597.419,70.57,400.427,659.336,742.867,116.018,146.427,Asking
295,400.187,218.037,402.279,387.252,554.459,392.405,250.099,382.099,664.78,598.328,39.542,409.311,695.75,735.66,97.923,148.593,Asking
296,398.231,219.453,405.854,386.314,561.423,391.744,250.284,380.883,674.732,601.516,37.222,400.621,701.723,757.784,99.584,146.512,Asking
297,399.802,222.173,403.646,385.569,558.284,391.493,249.008,379.645,659.669,602.866,38.708,401.203,690.23,757.67,101.639,147.078,Asking
298,395.834,221.914,406.413,383.358,561.22,389.712,251.606,377.004,653.299,604.461,55.122,402.545,673.661,754.93,106.197,144.34,Asking
299,397.51,220.771,405.643,385.164,559.779,391.896,251.508,378.432,659.003,604.213,45.865,409.56,686.785,741.423,105.221,148.706,Asking
300,405.709,221.501,403.738,388.991,562.888,395.658,244.589,382.325,691.035,601.397,60.669,420.029,742.898,726.449,118.771,148.303,Asking
301,402.705,221.46,405.718,390.709,564.413,399.988,247.022,381.43,659.242,620.498,19.144,426.127,699.108,754.834,108.611,141.521,Asking
302,411.569,217.958,408.183,383.652,560.583,391.165,255.783,376.138,725.019,438.381,25.33,397.411,780.118,263.957,125.758,130.524,Asking
303,412.642,215.352,406.826,381.825,561.362,387.827,252.289,375.822,693.176,484.64,27.668,406.967,750.153,379.715,127.986,135.666,Asking
304,422.895,212.024,403.453,382.081,554.732,386.667,252.175,377.495,721.171,419.897,33.467,398.918,793.799,242.499,130.16,139.033,Asking
305,426.359,210.582,404.577,379.431,553.479,383.184,255.675,375.677,712.453,414.325,63.087,393.889,768.99,232.516,127.934,138.458,Asking
306,421.437,211.349,406.673,381.479,558.098,389.308,255.248,373.65,638.703,598.021,22.448,426.172,677.852,697.358,133.592,137.359,Asking
307,421.613,214.134,406.078,385.279,558.653,390.737,253.503,379.821,648.545,597.787,48.928,402.86,688.559,706.115,124.191,129.145,Asking
308,424.417,212.488,405.658,389.411,560.579,394.145,250.738,384.677,729.239,449.598,42.147,399.402,782.488,277.818,119.979,130.183,Asking
309,427.447,210.369,400.44,389.808,556.461,396.47,244.419,383.147,716.872,472.342,-23.759,417.748,813.394,322.123,89.967,125.06,Asking
310,428.267,207.613,403.539,392.869,568.875,400.449,238.203,385.289,664.966,623.557,-28.407,439.882,698.991,759.088,78.074,125.531,Asking
311,426.295,209.589,403.771,390.533,569.528,396.092,238.015,384.974,672.41,609.729,-46.891,428.716,717.156,734.676,82.901,129.628,Asking
312,426.295,209.589,403.771,390.533,569.528,396.092,238.015,384.974,672.41,609.729,-46.891,428.716,717.156,734.676,82.901,129.628,Asking
313,425.821,210.191,407.001,394.994,572.861,405.209,241.141,384.779,634.058,638.14,-40.098,430.221,646.505,773.502,90.304,121.358,Asking
314,418.565,213.418,402.294,386.752,561.115,392.739,243.472,380.764,693.15,582.145,1.703,407.869,759.252,653.034,103.326,128.257,Asking
315,418.164,213.383,405.243,387.225,564.573,393.807,245.913,380.643,672.198,594.756,3.304,404.695,733.894,683.274,107.247,127.893,Asking
316,424.146,207.722,402.56,387.266,564.036,396.009,241.084,378.523,655.392,596.493,-8.009,403.177,693.36,703.836,103.468,132.993,Asking
317,413.534,211.976,407.024,378.187,566.991,383.745,247.057,372.628,657.547,596.814,-9.249,403.226,686.298,731.624,99.916,134.705,Asking
318,413.551,212.223,403.971,377.841,561.879,384.628,246.062,371.055,669.219,583.7,-6.332,398.834,695.168,697.957,106.044,134.268,Asking
319,412.087,211.431,405.596,387.997,564.695,402.791,246.498,373.202,628.02,620.293,17.464,406.37,640.385,759.258,117.594,135.282,Asking
320,414.765,209.257,404.525,387.472,562.294,398.521,246.755,376.423,632.706,609.462,17.202,409.448,665.88,734.688,114.843,134.16,Asking
321,417.008,212.748,406.329,383.576,565.738,391.769,246.921,375.383,643.504,612.116,14.365,403.878,679.289,750.881,115.657,136.149,Asking
322,423.752,213.775,404.261,387.864,563.874,395.344,244.648,380.383,634.51,617.583,14.656,411.447,656.25,761.314,118.504,130.845,Asking
323,418.439,210.934,405.443,389.998,564.79,396.136,246.096,383.861,652.217,600.682,16.006,410.008,693.767,728.1,107.068,131.522,Asking
324,425.294,216.522,405.351,383.45,560.12,388.236,250.582,378.664,717.645,459.493,17.377,394.611,807.824,331.455,111.618,123.302,Asking
325,423.78,215.122,403.525,378.273,553.873,382.211,253.177,374.335,677.972,544.678,15.266,400.052,745.45,570.59,110.608,134.478,Asking
326,420.455,217.238,406.684,382.683,560.753,391.58,252.614,373.787,676.625,573.918,9.738,405.107,754.833,636.808,111.269,130.812,Asking
327,419.126,215.648,408.233,382.981,560.643,393.525,255.824,372.437,683.162,570.948,20.782,411.137,773.499,593.739,108.045,132.319,Asking
328,421.141,216.136,407.697,389.74,563.153,398.741,252.241,380.739,688.381,564.018,15.459,407.086,785.249,556.391,96.379,131.687,Asking
329,413.615,215.272,406.532,387.843,562.641,395.37,250.422,380.317,695.148,555.104,5.395,404.539,786.138,566.711,102.044,122.942,Asking
330,414.727,215.9,403.671,382.708,558.587,391.691,248.754,373.725,678.318,573.842,3.488,398.844,745.789,651.411,111.582,128.888,Asking
331,411.714,218.254,405.116,381.126,562.188,390.274,248.044,371.978,655.914,610.181,11.543,417.423,681.974,747.36,102.194,135.725,Asking
332,414.238,220.328,408.271,385.28,567.759,393.627,248.783,376.933,666.03,592.918,12.649,408.239,731.696,680.907,94.893,144.658,Asking
333,413.282,223.273,403.826,379.014,551.792,384.208,255.86,373.821,689.583,418.228,34.044,404.159,694.051,250.7,123.593,135.554,Asking
334,411.91,222.085,410.017,386.504,564.967,394.566,255.067,378.442,670.439,589.999,31.423,406.495,722.498,699.332,127.773,134.676,Asking
335,414.332,222.303,406.478,379.087,558.276,382.98,254.681,375.194,685.135,469.412,23.868,412.465,676.662,356.237,132.482,130.4,Asking
336,418.468,222.359,402.482,383.269,553.292,386.761,251.672,379.777,696.861,437.258,34.218,392.971,702.888,248.888,116.983,131.352,Asking
337,414.721,221.901,407.775,380.686,558.784,384.022,256.767,377.349,677.226,464.858,37.24,395.773,668.683,345.888,110.851,144.164,Asking
338,412.368,222.484,407.345,386.529,565.081,392.668,249.609,380.391,703.932,507.365,15.377,399.772,755.171,427.731,95.411,133.306,Asking
339,416.04,217.409,404.209,384.303,559.054,388.703,249.364,379.904,756.631,445.431,34.012,404.995,713.902,249.929,99.305,133.767,Asking
340,405.552,221.471,410.936,386.226,570.251,395.939,251.62,376.512,673.39,605.02,17.089,430.993,712.526,735.992,86.952,148.607,Asking
341,405.159,220.534,399.662,381.276,557.494,383.916,241.831,378.636,737.939,435.967,11.026,412.032,790.247,244.312,71.632,141.851,Asking
342,408.332,221.433,398.784,386.315,554.037,391.387,243.531,381.243,718.639,449.238,25.797,406.321,717.26,270.232,66.079,144.76,Asking
343,406.306,219.733,401.256,386.757,558.317,395.139,244.195,378.376,692.75,554.052,16.603,410.11,770.896,582.324,68.14,143.047,Asking
344,405.301,219.748,402.477,388.969,560.843,397.949,244.11,379.988,657.769,603.783,39.29,407.175,692.422,734.906,75.523,147.133,Asking
345,399.82,218.664,398.765,386.877,550.706,391.077,246.825,382.676,691.638,469.497,39.319,414.387,732.482,342.889,85.396,152.399,Asking
346,401.825,218.033,395.45,382.445,545.204,383.352,245.696,381.538,734.266,422.338,42.528,414.49,735.448,222.746,83.654,154.579,Asking
347,406.782,219.937,408.867,383.04,563.498,392.664,254.237,373.417,685.118,576.024,68.593,403.693,745.518,684.161,100.365,146.991,Asking
348,405.331,220.205,403.349,385.061,557.788,394.184,248.91,375.938,657.868,599.797,41.494,406.705,694.751,747.109,108.94,146.612,Asking
349,408.609,219.002,405.298,377.98,556.977,380.635,253.62,375.324,715.995,435.143,61.857,394.56,699.295,283.521,106.308,142.901,Asking
350,407.91,220.138,409.135,382.945,564.292,389.55,253.978,376.341,661.415,584.753,27.097,419.709,711.66,655.083,141.192,148.362,Asking
351,411.076,221.932,412.364,385.2,566.117,389.942,258.612,380.459,700.184,492.509,51.518,400.13,751.419,425.242,148.02,138.732,Asking
352,417.496,220.745,407.028,378.292,560.907,378.441,253.148,378.142,693.351,476.806,72.753,432.436,728.18,424.22,176.225,190.343,Asking
353,417.496,220.745,407.028,378.292,560.907,378.441,253.148,378.142,693.351,476.806,72.753,432.436,728.18,424.22,176.225,190.343,Asking
354,415.997,222.634,404.779,385.94,560.007,389.908,249.551,381.973,634.702,595.134,56.471,473.81,683.059,717.209,145.61,267.703,Asking
355,412.399,226.059,406.006,372.178,558.456,369.602,253.556,374.755,695.878,509.638,70.037,444.42,617.678,366.827,178.609,159.73,Asking
356,415.959,219.577,404.944,388.911,564.437,389.768,245.452,388.055,675.055,542.144,64.372,478.949,717.882,542.436,161.149,185.915,Asking
357,414.691,227.105,409.66,380.914,563.203,383.633,256.116,378.195,658.499,571.537,46.742,433.855,679.9,635.258,178.835,150.336,Asking
358,424.252,224.31,410.539,383.5,566.216,391.573,254.862,375.427,692.593,517.389,59.76,426.299,739.987,489.874,158.62,153.997,Asking
359,426.15,222.194,406.086,387.593,562.01,392.516,250.163,382.669,736.848,422.524,49.589,431.649,755.926,261.357,154.637,147.576,Asking
360,422.458,221.043,410.814,379.512,563.169,383.221,258.458,375.804,734.999,424.667,53.408,411.352,772.697,247.523,152.065,142.202,Asking
361,420.908,222.053,412.631,387.288,568.681,395.752,256.581,378.824,674.446,518.746,45.34,399.688,720.311,440.761,130.163,139.49,Asking
362,421.69,222.146,412.931,386.681,568.941,395.35,256.921,378.011,668.327,584.601,20.208,406.652,714.545,605.209,122.615,136.385,Asking
363,418.736,220.757,413.381,382.489,566.734,388.857,260.027,376.12,685.533,464.894,20.514,398.775,688.298,310.924,123.047,124.334,Asking
364,409.984,225.148,411.514,385.468,565.942,391.534,257.085,379.401,729.8,456.339,12.633,395.946,796.087,304.245,122.506,118.581,Asking
365,410.329,218.508,403.091,377.378,561.634,386.342,244.549,368.415,655.757,606.9,-5.026,397.824,681.827,776.866,86.195,111.977,Asking
366,406.762,220.215,402.02,382.138,558.012,393.194,246.028,371.082,699.169,569.823,-4.606,391.243,793.123,642.194,82.535,109.691,Asking
367,408.733,213.12,402.058,379.37,561.274,391.445,242.842,367.294,666.447,594.549,-6.473,388.712,718.139,730.044,90.553,107.832,Asking
368,411.634,214.931,402.663,383.328,561.226,392.834,244.099,373.821,637.055,624.702,-6.656,394.518,667.969,784.326,99.002,89.496,Asking
369,405.132,215.007,398.225,372.669,553.146,383.873,243.303,361.464,644.409,599.43,-16.115,391.245,691.777,734.703,74.858,110.642,Asking
370,405.983,217.845,401.543,376.135,561.78,386.399,241.306,365.872,641.577,600.787,-15.84,382.172,679.704,749.01,74.41,110.151,Asking
371,401.607,213.441,403.714,373.982,561.178,385.364,246.251,362.6,653.693,597.927,4.733,396.949,695.556,746.105,73.4,111.427,Asking
372,403.023,214.055,402.701,377.963,561.478,393.429,243.923,362.496,636.651,612.028,11.744,386.339,656.448,771.858,92.011,107.195,Asking
373,403.023,214.055,402.701,377.963,561.478,393.429,243.923,362.496,636.651,612.028,11.744,386.339,656.448,771.858,92.011,107.195,Asking
374,404.629,217.015,401.273,380.114,558.374,392.536,244.173,367.692,648.376,597.186,-3.683,385.198,687.523,723.465,78.821,112.471,Asking
375,409.036,214.05,405.296,377.126,564.797,390.299,245.795,363.952,640.073,628.81,9.67,394.049,664.068,786.528,90.971,106.071,Asking
376,400.182,219.707,399.932,377.321,556.002,388.732,243.862,365.911,646.618,598.973,8.102,399.042,667.033,736.772,118.805,108.127,Asking
377,403.266,224.532,402.416,378.105,560.273,385.791,244.559,370.419,666.799,589.346,2.147,392.536,707.42,718.638,120.716,106.896,Asking
378,401.576,224.188,402.855,386.475,564.338,393.318,241.372,379.632,678.074,594.736,-36.857,403.891,724.434,698.75,116.798,123.716,Asking
379,404.929,223.086,400.701,379.808,556.947,384.253,244.454,375.364,740.638,459.958,4.901,396.542,691.057,277.731,116.005,122.997,Asking
380,402.935,221.066,405.085,388.741,561.859,394.86,248.311,382.622,732.0,446.965,-4.542,386.005,786.955,287.394,108.883,125.359,Asking
381,402.272,218.799,396.784,380.129,549.389,383.207,244.18,377.051,679.777,484.292,32.268,418.364,608.387,350.132,101.208,142.52,Asking
382,407.939,224.746,403.194,392.552,564.986,400.243,241.401,384.862,648.196,623.518,12.283,422.206,670.657,759.369,100.856,143.421,Asking
383,405.133,218.048,402.084,382.809,557.156,390.812,247.011,374.806,676.868,548.403,13.094,416.839,723.044,593.038,124.131,139.728,Asking
384,399.317,226.987,403.427,391.161,562.527,397.466,244.328,384.857,697.019,541.087,27.061,400.86,780.693,534.878,131.193,127.592,Asking
385,400.923,219.831,394.53,384.359,550.359,393.669,238.701,375.049,692.357,502.231,25.088,424.574,613.864,357.537,122.925,135.779,Asking
386,405.059,221.903,388.694,382.437,543.511,391.268,233.877,373.606,707.656,487.433,-16.031,388.055,613.448,352.155,136.021,136.708,Asking
387,392.971,237.12,397.578,386.713,553.995,395.718,241.161,377.709,625.462,533.029,-32.794,365.318,646.446,470.211,97.475,99.505,Asking
388,387.291,234.42,394.959,384.527,548.861,393.309,241.057,375.746,669.591,477.512,5.464,382.203,661.727,341.657,97.972,89.951,Asking
389,389.584,230.453,390.97,389.022,548.652,397.101,233.287,380.943,601.472,601.194,-42.348,374.603,597.265,666.979,109.738,77.382,Asking
390,392.51,233.297,396.578,387.462,553.28,397.529,239.876,377.394,620.413,564.136,-41.108,359.02,615.47,514.458,107.705,77.919,Asking
391,387.664,231.622,396.585,379.918,553.259,386.609,239.912,373.228,635.615,594.744,8.936,383.995,660.248,698.943,110.608,76.855,Asking
392,396.036,225.501,396.121,386.349,555.001,396.522,237.242,376.176,624.401,617.062,-41.665,354.947,646.959,763.286,113.453,58.376,Asking
