frame_id,nose_x,nose_y,neck_x,neck_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,label
221,453.791,224.802,403.644,193.984,590.473,216.696,216.814,171.272,629.115,415.069,60.752,381.961,569.821,593.054,243.394,470.222,Bowing
222,439.007,226.594,400.346,186.553,593.556,214.588,207.135,158.517,627.241,433.838,67.137,365.969,670.098,671.823,236.547,479.129,Bowing
223,453.693,214.456,399.359,184.81,590.681,200.307,208.036,169.312,670.004,387.263,58.605,377.539,669.253,603.997,250.864,463.961,Bowing
224,454.055,214.203,391.628,187.921,575.257,197.963,207.998,177.878,690.295,366.442,63.773,388.97,657.095,573.478,249.47,463.455,Bowing
225,455.989,215.588,393.543,187.128,576.815,194.679,210.27,179.576,691.968,365.103,62.693,389.856,644.818,580.892,250.087,462.311,Bowing
226,454.018,215.069,402.614,183.549,594.609,200.286,210.619,166.812,625.418,387.273,60.419,382.19,593.508,583.198,227.419,471.547,Bowing
227,461.224,208.515,401.61,180.005,606.609,214.946,196.611,145.064,612.34,425.393,67.527,378.743,559.862,600.592,222.721,473.711,Bowing
228,452.344,210.54,403.508,181.632,594.166,198.372,212.849,164.892,642.185,418.571,66.271,384.245,622.172,619.663,236.642,462.526,Bowing
229,456.463,220.918,404.758,191.206,599.876,215.578,209.64,166.834,629.107,413.824,55.775,378.907,600.489,613.233,226.577,473.531,Bowing
230,453.402,212.981,407.1,176.84,609.072,211.005,205.128,142.675,680.516,423.255,72.297,376.414,605.946,616.338,207.624,463.735,Bowing
231,457.648,214.901,390.356,164.198,589.742,187.092,190.969,141.304,637.994,408.791,68.22,391.428,596.782,622.912,242.664,482.985,Bowing
232,458.455,209.716,408.111,180.899,607.857,207.336,208.364,154.463,660.837,445.56,55.108,391.212,629.039,640.581,244.604,472.829,Bowing
233,448.511,219.286,404.434,187.938,600.85,211.66,208.018,164.215,652.53,431.648,53.238,388.4,604.977,633.957,217.708,459.729,Bowing
234,460.851,213.122,407.658,192.011,595.493,211.972,219.822,172.051,635.689,430.913,57.295,380.739,604.464,642.78,242.716,492.846,Bowing
235,447.155,216.442,407.453,184.969,604.219,206.722,210.687,163.215,685.156,416.487,70.663,389.748,613.118,593.959,233.281,458.693,Bowing
236,465.29,204.074,415.853,191.439,614.77,217.277,216.937,165.601,683.027,441.287,62.599,378.403,683.12,677.454,231.674,471.914,Bowing
237,457.871,221.439,404.863,191.8,595.67,216.944,214.056,166.655,637.171,423.023,66.492,380.318,567.984,615.928,244.767,477.432,Bowing
238,458.27,220.78,414.021,192.53,610.077,221.265,217.965,163.795,645.749,435.542,65.636,380.457,604.977,649.601,223.063,483.284,Bowing
239,448.802,221.646,408.408,186.304,605.609,208.095,211.208,164.513,658.35,423.524,70.634,380.188,619.003,618.34,246.478,479.176,Bowing
240,443.836,231.093,410.795,178.555,612.892,196.946,208.699,160.165,640.781,409.196,62.604,399.883,551.996,558.743,242.507,466.76,Bowing
241,429.915,229.308,410.577,184.421,601.236,213.597,219.918,155.245,653.917,429.168,67.701,378.651,558.468,562.22,216.893,483.311,Bowing
242,441.247,235.945,399.211,181.508,584.089,190.117,214.333,172.898,675.151,356.728,66.405,390.664,574.451,505.432,292.824,487.41,Bowing
243,432.474,242.583,399.974,183.454,591.389,189.827,208.558,177.08,639.385,369.056,61.77,395.572,592.035,499.047,260.794,499.533,Bowing
245,413.48,244.302,382.694,179.84,565.237,174.591,200.152,185.089,623.849,329.902,78.236,397.441,535.753,441.953,256.28,509.364,Bowing
246,407.977,234.869,382.208,174.303,568.24,169.87,196.175,178.736,633.091,326.429,75.738,399.864,558.846,471.611,254.452,523.745,Bowing
247,401.335,246.939,380.182,190.187,570.216,194.557,190.148,185.816,666.868,347.965,72.035,403.16,577.263,441.668,251.292,487.356,Bowing
248,400.883,239.313,373.874,187.331,554.445,182.002,193.302,192.66,667.579,294.236,76.979,393.083,594.529,432.383,230.849,487.261,Bowing
249,400.883,239.313,373.874,187.331,554.445,182.002,193.302,192.66,667.579,294.236,76.979,393.083,594.529,432.383,230.849,487.261,Bowing
250,395.972,247.008,373.116,193.888,561.232,184.628,185.001,203.149,647.291,318.622,72.358,413.071,568.534,455.832,267.374,503.228,Bowing
251,391.299,244.565,366.388,186.523,546.552,175.913,186.224,197.133,626.936,319.459,68.603,411.866,564.84,463.586,266.847,504.063,Bowing
252,411.922,246.375,373.512,186.304,565.631,172.905,181.393,199.702,630.434,308.716,65.704,404.36,592.674,436.192,240.644,508.805,Bowing
253,409.807,250.529,375.629,189.353,575.446,171.212,175.812,207.495,636.428,328.216,71.732,412.747,583.877,476.412,250.856,518.934,Bowing
254,409.914,251.245,377.879,188.985,574.325,171.191,181.433,206.78,636.237,308.664,63.192,409.329,578.633,442.601,240.913,518.476,Bowing
255,411.755,244.061,372.899,184.36,565.159,172.273,180.639,196.448,621.524,324.349,69.972,395.706,559.55,463.484,233.699,513.426,Bowing
256,397.018,239.692,360.104,189.347,547.994,173.795,172.214,204.9,641.058,293.309,70.925,410.03,580.142,438.402,239.955,509.501,Bowing
257,402.737,250.082,359.29,189.878,546.62,170.276,171.96,209.48,632.11,289.053,73.787,412.726,598.142,433.064,240.797,513.905,Bowing
258,400.156,248.763,360.04,191.115,548.633,176.855,171.448,205.375,661.869,293.909,63.12,413.41,599.586,433.53,240.216,508.636,Bowing
259,405.261,247.731,354.415,192.999,539.115,169.816,169.714,216.181,626.467,282.361,68.729,415.332,601.885,424.538,236.93,520.167,Bowing
260,397.032,250.453,374.062,189.31,564.929,178.159,183.196,200.462,646.12,313.722,72.267,399.682,596.241,463.534,240.365,511.47,Bowing
262,406.731,253.169,371.446,190.335,564.217,183.15,178.675,197.52,605.304,328.565,70.01,402.778,553.307,469.675,264.345,503.322,Bowing
263,399.735,248.157,363.404,188.357,549.633,178.42,177.174,198.294,658.323,309.9,70.013,410.258,602.834,431.364,214.842,508.296,Bowing
264,399.735,248.157,363.404,188.357,549.633,178.42,177.174,198.294,658.323,309.9,70.013,410.258,602.834,431.364,214.842,508.296,Bowing
265,388.369,204.693,379.458,196.383,562.868,194.613,196.048,198.152,634.363,361.785,67.076,405.634,495.546,453.994,247.547,477.706,Bowing
266,389.023,194.763,375.267,179.905,558.774,171.039,191.761,188.77,639.549,332.202,68.642,406.178,542.896,456.917,262.516,486.395,Bowing
267,376.437,186.153,367.457,181.717,540.317,174.325,194.598,189.11,625.459,329.268,60.924,410.801,476.551,448.7,243.825,477.999,Bowing
274,386.674,189.117,369.351,187.328,540.453,180.973,198.25,193.684,615.84,340.371,65.072,407.255,481.383,445.144,249.324,453.408,Bowing
275,386.952,189.377,373.141,183.125,551.649,173.875,194.633,192.375,618.625,341.941,63.466,407.635,479.654,443.277,243.034,455.182,Bowing
280,375.604,203.498,370.899,185.075,542.361,179.328,199.438,190.821,584.297,323.404,66.471,406.588,461.307,435.582,249.102,491.143,Bowing
281,396.75,216.246,375.838,186.358,550.541,179.703,201.134,193.013,611.239,337.997,75.821,407.075,557.33,463.877,265.547,491.958,Bowing
282,394.126,222.109,374.443,188.673,551.132,181.931,197.754,195.414,640.791,322.039,64.183,404.152,625.448,461.488,248.198,478.855,Bowing
283,392.829,222.277,373.324,181.519,547.301,171.695,199.347,191.343,626.793,329.179,77.024,394.825,624.831,473.185,260.862,483.211,Bowing
284,392.829,222.277,373.324,181.519,547.301,171.695,199.347,191.343,626.793,329.179,77.024,394.825,624.831,473.185,260.862,483.211,Bowing
285,386.397,216.61,375.445,186.934,550.609,180.82,200.28,193.048,607.569,332.933,66.189,400.15,496.835,463.754,258.711,475.878,Bowing
286,393.847,213.435,375.641,186.881,553.932,176.921,197.35,196.84,621.16,317.036,64.34,402.39,574.122,443.075,242.786,465.571,Bowing
287,389.405,214.131,381.046,186.832,558.563,182.516,203.53,191.149,628.867,330.138,66.952,402.922,494.081,431.399,269.629,474.202,Bowing
288,394.46,220.097,374.523,185.119,546.539,177.288,202.508,192.951,630.964,327.171,77.853,401.208,595.693,473.084,260.062,487.165,Bowing
289,390.339,213.294,375.695,185.328,549.31,177.662,202.079,192.995,623.639,327.718,72.821,393.645,591.501,467.921,253.427,483.34,Bowing
290,394.96,217.062,378.25,186.168,551.185,181.38,205.315,190.956,618.419,328.006,77.728,386.458,646.518,474.234,245.398,469.814,Bowing
291,389.302,215.002,375.137,187.549,547.062,184.401,203.213,190.696,611.28,331.56,83.997,388.039,568.948,464.098,239.393,466.773,Bowing
292,388.977,218.464,376.558,183.808,541.127,179.218,211.988,188.399,576.138,337.014,95.759,380.102,520.368,466.385,266.383,467.384,Bowing
293,389.155,228.911,375.642,186.139,544.44,182.536,206.843,189.743,595.086,324.662,87.791,371.099,587.216,460.539,253.715,461.768,Bowing
294,393.961,221.64,371.796,187.937,540.436,182.889,203.156,192.985,579.829,300.032,75.302,385.062,555.094,422.34,231.203,464.133,Bowing
295,384.562,223.088,372.344,185.92,537.523,183.993,207.166,187.847,587.479,328.601,88.397,381.517,564.597,467.439,238.703,458.429,Bowing
296,390.945,220.523,373.117,183.075,543.376,174.728,202.858,191.423,591.156,319.937,76.429,385.626,529.466,459.346,240.757,467.142,Bowing
297,391.866,221.948,371.947,187.12,542.174,181.415,201.719,192.825,609.21,324.8,78.829,389.811,576.702,454.146,250.576,478.408,Bowing
298,389.961,223.078,373.183,189.0,544.932,183.361,201.433,194.638,617.291,330.385,71.54,394.372,541.407,464.019,246.924,475.636,Bowing
299,392.507,221.142,374.698,187.085,547.606,181.626,201.79,192.545,614.537,319.308,73.315,394.633,562.854,452.438,229.146,468.521,Bowing
300,392.35,223.157,373.25,185.851,545.117,180.235,201.382,191.467,616.038,326.883,71.69,395.682,572.356,462.099,252.494,479.367,Bowing
301,372.08,209.346,376.627,184.947,548.792,182.881,204.462,187.012,605.096,326.818,76.978,386.4,567.37,467.47,247.211,474.736,Bowing
302,385.597,223.206,373.69,180.91,539.307,170.117,208.073,191.703,589.793,321.484,88.569,376.001,574.049,465.059,247.779,466.218,Bowing
303,392.952,232.895,376.896,187.97,550.256,179.144,203.537,196.795,623.239,328.993,69.873,399.86,577.369,460.803,253.379,483.207,Bowing
304,392.942,226.293,377.581,188.372,547.396,180.941,207.766,195.804,625.773,326.062,76.367,391.568,550.31,458.629,244.777,458.759,Bowing
305,389.479,224.901,369.799,188.764,540.385,181.042,199.214,196.485,586.112,327.205,75.566,392.592,499.389,463.804,237.446,470.927,Bowing
306,394.049,221.632,374.464,189.24,550.412,181.054,198.516,197.427,606.974,316.19,63.576,400.814,536.552,435.067,237.487,465.659,Bowing
307,394.697,230.255,377.689,189.387,547.704,179.986,207.673,198.788,616.601,317.086,71.847,395.41,584.212,454.633,227.636,463.674,Bowing
308,396.765,227.35,376.271,190.213,550.155,180.551,202.388,199.875,629.756,337.467,67.76,395.245,624.89,472.342,242.481,461.89,Bowing
309,398.168,224.843,373.51,187.813,549.132,178.604,197.888,197.021,626.346,316.356,67.376,399.457,534.091,443.814,221.377,467.315,Bowing
310,401.814,221.306,371.259,178.091,539.286,165.823,203.232,190.36,609.339,305.231,88.179,386.038,598.915,447.324,233.417,462.975,Bowing
311,395.717,220.349,369.843,173.597,541.637,159.638,198.05,187.557,602.779,305.414,80.541,394.733,536.684,446.481,237.245,464.71,Bowing
312,395.717,220.349,369.843,173.597,541.637,159.638,198.05,187.557,602.779,305.414,80.541,394.733,536.684,446.481,237.245,464.71,Bowing
313,400.63,220.054,381.413,184.844,557.712,180.82,205.114,188.869,624.116,338.631,69.314,388.027,512.654,452.292,226.092,464.113,Bowing
314,394.948,223.643,369.548,182.259,543.192,172.545,195.904,191.974,614.356,300.226,79.99,397.278,535.282,440.726,236.017,465.7,Bowing
315,402.318,222.896,375.889,178.742,555.369,167.614,196.408,189.87,642.317,329.456,70.884,398.957,651.811,477.785,234.595,471.264,Bowing
316,402.318,222.896,375.889,178.742,555.369,167.614,196.408,189.87,642.317,329.456,70.884,398.957,651.811,477.785,234.595,471.264,Bowing
317,400.221,216.971,368.675,187.201,545.623,175.575,191.727,198.828,640.577,318.954,63.517,407.561,625.778,469.935,235.367,471.455,Bowing
318,402.173,217.745,370.316,173.806,548.99,152.523,191.643,195.09,632.285,290.681,69.032,405.589,567.401,431.334,233.756,476.532,Bowing
319,392.701,213.297,369.133,186.601,545.599,176.756,192.667,196.447,625.288,308.715,66.834,402.701,554.273,438.476,220.995,470.086,Bowing
320,392.701,213.297,369.133,186.601,545.599,176.756,192.667,196.447,625.288,308.715,66.834,402.701,554.273,438.476,220.995,470.086,Bowing
321,388.146,215.667,374.358,188.392,550.194,179.591,198.522,197.192,636.826,337.67,65.429,402.291,626.527,482.452,240.733,467.287,Bowing
322,396.777,208.265,365.641,190.049,543.437,175.077,187.844,205.021,629.033,305.27,59.373,412.399,552.658,417.364,232.172,468.568,Bowing
324,394.579,212.248,381.529,193.516,564.669,186.903,198.388,200.129,633.345,330.279,64.313,404.39,539.395,433.861,224.182,476.764,Bowing
326,399.513,221.861,367.146,186.378,550.096,175.205,184.196,197.551,645.26,318.181,63.814,406.031,574.403,431.327,223.604,481.272,Bowing
327,399.513,221.861,367.146,186.378,550.096,175.205,184.196,197.551,645.26,318.181,63.814,406.031,574.403,431.327,223.604,481.272,Bowing
328,388.017,215.899,374.994,187.621,556.5,179.758,193.487,195.484,631.768,335.59,63.022,404.873,505.473,440.877,221.582,475.066,Bowing
329,388.017,215.899,374.994,187.621,556.5,179.758,193.487,195.484,631.768,335.59,63.022,404.873,505.473,440.877,221.582,475.066,Bowing
330,396.033,212.489,370.746,175.754,551.064,159.742,190.428,191.767,605.21,299.845,71.015,407.139,525.156,426.759,227.23,472.847,Bowing
331,397.505,210.614,379.095,191.741,555.305,185.195,202.886,198.288,614.735,317.088,68.507,397.693,525.769,446.6,243.449,493.628,Bowing
332,396.067,214.497,375.091,189.516,552.625,183.763,197.557,195.268,624.955,314.195,61.542,407.369,560.345,418.904,214.603,461.126,Bowing
333,426.208,212.516,393.979,184.444,580.227,189.399,207.73,179.489,629.734,325.076,63.359,382.678,578.201,438.695,217.279,464.301,Bowing
334,426.208,212.516,393.979,184.444,580.227,189.399,207.73,179.489,629.734,325.076,63.359,382.678,578.201,438.695,217.279,464.301,Bowing
335,433.915,219.956,392.21,191.162,568.97,193.213,215.451,189.111,624.72,356.189,67.684,391.608,514.834,464.735,219.888,472.06,Bowing
338,455.187,221.285,395.37,193.516,581.013,198.799,209.726,188.233,603.848,356.991,64.313,397.96,525.484,480.124,269.73,502.749,Bowing
339,454.62,215.164,402.57,181.132,583.306,190.709,221.833,171.554,635.737,345.415,67.578,378.768,601.974,517.129,217.319,523.177,Bowing
340,453.278,222.335,396.209,184.834,572.997,190.445,219.421,179.223,641.416,348.429,67.471,390.156,603.953,458.704,227.894,508.516,Bowing
341,453.278,222.335,396.209,184.834,572.997,190.445,219.421,179.223,641.416,348.429,67.471,390.156,603.953,458.704,227.894,508.516,Bowing
342,455.84,196.207,391.046,196.912,572.866,205.965,209.227,187.86,627.974,331.797,62.397,383.58,620.751,434.113,184.03,459.106,Bowing
344,460.995,204.975,395.244,186.566,564.743,189.958,225.744,183.174,623.845,316.256,61.274,372.38,610.064,450.108,220.79,494.624,Bowing
345,462.39,197.01,400.839,186.293,583.689,199.795,217.989,172.792,627.298,362.146,58.005,373.411,606.88,460.497,197.571,481.627,Bowing
346,455.834,209.391,407.697,195.043,592.87,215.784,222.524,174.303,629.16,414.069,51.443,371.918,616.436,609.069,192.124,507.069,Bowing
347,469.737,197.747,401.632,193.134,579.691,212.287,223.574,173.981,635.156,421.484,45.104,378.694,628.559,626.286,190.77,508.502,Bowing
348,469.737,197.747,401.632,193.134,579.691,212.287,223.574,173.981,635.156,421.484,45.104,378.694,628.559,626.286,190.77,508.502,Bowing
349,468.268,201.445,402.081,195.858,574.463,212.572,229.698,179.145,619.942,399.09,52.585,381.324,616.356,562.242,194.794,497.915,Bowing
350,468.268,201.445,402.081,195.858,574.463,212.572,229.698,179.145,619.942,399.09,52.585,381.324,616.356,562.242,194.794,497.915,Bowing
351,469.528,196.391,395.654,193.882,571.052,208.254,220.256,179.51,617.317,392.841,58.673,395.434,499.808,510.333,269.541,488.349,Bowing
352,469.528,196.391,395.654,193.882,571.052,208.254,220.256,179.51,617.317,392.841,58.673,395.434,499.808,510.333,269.541,488.349,Bowing
353,465.345,204.561,397.574,181.449,568.677,193.852,226.472,169.046,617.268,344.601,77.155,351.884,624.122,497.617,218.468,468.88,Bowing
354,465.069,184.206,411.465,177.914,567.543,200.819,255.387,155.01,611.178,387.391,137.377,303.934,641.608,587.511,243.117,452.666,Bowing
355,465.069,184.206,411.465,177.914,567.543,200.819,255.387,155.01,611.178,387.391,137.377,303.934,641.608,587.511,243.117,452.666,Bowing
356,449.718,191.511,409.857,178.076,561.953,198.151,257.761,158.002,585.924,328.956,169.423,282.867,577.383,470.265,247.963,406.541,Bowing
357,442.099,200.245,409.881,183.079,559.721,196.393,260.04,169.766,602.366,333.705,125.522,297.06,607.578,450.459,233.712,431.907,Bowing
358,435.715,188.753,414.358,183.06,564.342,194.661,264.373,171.458,608.54,328.323,132.253,292.957,632.945,433.276,217.935,430.559,Bowing
359,433.391,185.196,416.749,181.767,564.46,194.33,269.039,169.203,610.124,326.832,137.809,288.507,664.655,443.384,225.495,418.766,Bowing
360,429.929,184.331,404.163,185.18,558.772,191.428,249.554,178.932,610.898,324.768,134.113,310.21,672.858,444.821,251.14,435.938,Bowing
361,433.521,190.688,407.947,185.473,567.965,195.101,247.929,175.844,634.543,400.704,67.388,362.092,696.397,584.886,244.925,444.066,Bowing
362,433.521,190.688,407.947,185.473,567.965,195.101,247.929,175.844,634.543,400.704,67.388,362.092,696.397,584.886,244.925,444.066,Bowing
363,436.472,203.794,400.5,186.727,573.376,187.846,227.625,185.609,620.189,364.704,53.054,395.118,531.643,471.898,246.985,446.186,Bowing
364,436.456,194.351,401.69,186.255,564.218,196.804,239.162,175.707,608.887,348.84,97.777,356.186,487.053,458.3,277.778,451.955,Bowing
365,436.456,194.351,401.69,186.255,564.218,196.804,239.162,175.707,608.887,348.84,97.777,356.186,487.053,458.3,277.778,451.955,Bowing
366,432.454,192.239,404.844,183.117,571.256,195.992,238.433,170.243,603.343,368.773,146.595,344.232,441.083,457.201,276.154,447.688,Bowing
367,440.79,200.232,400.561,191.947,567.649,196.127,233.472,187.766,643.2,373.111,80.57,383.024,658.886,541.423,264.428,463.671,Bowing
368,434.021,201.711,403.946,195.261,568.922,197.981,238.971,192.54,614.835,385.424,91.965,372.434,579.62,509.94,264.941,457.069,Bowing
369,434.021,201.711,403.946,195.261,568.922,197.981,238.971,192.54,614.835,385.424,91.965,372.434,579.62,509.94,264.941,457.069,Bowing
370,439.995,197.281,405.239,191.671,569.97,200.08,240.507,183.262,601.78,372.068,103.676,358.141,531.699,483.342,268.682,453.2,Bowing
371,441.718,197.111,396.242,188.541,563.66,196.41,228.824,180.672,604.253,383.787,106.171,370.63,457.295,462.611,282.807,458.443,Bowing
372,432.842,198.021,393.085,188.963,564.225,195.29,221.945,182.635,597.056,391.027,137.947,362.717,481.618,470.217,272.056,455.888,Bowing
373,432.842,198.021,393.085,188.963,564.225,195.29,221.945,182.635,597.056,391.027,137.947,362.717,481.618,470.217,272.056,455.888,Bowing
374,436.314,196.026,394.229,185.776,565.75,193.694,222.708,177.858,604.192,373.511,131.152,359.348,485.644,483.336,289.944,468.1,Bowing
375,441.055,194.796,403.269,182.536,566.15,191.054,240.387,174.018,573.592,351.797,142.841,362.927,488.345,463.908,291.708,470.343,Bowing
376,438.732,192.354,403.884,190.247,573.148,195.517,234.619,184.977,615.727,363.519,81.866,387.41,534.744,476.352,299.654,477.447,Bowing
377,441.114,200.203,404.416,190.095,571.923,194.817,236.909,185.373,605.875,354.743,82.595,386.816,517.649,463.792,292.732,459.985,Bowing
378,441.114,200.203,404.416,190.095,571.923,194.817,236.909,185.373,605.875,354.743,82.595,386.816,517.649,463.792,292.732,459.985,Bowing
379,440.144,198.157,401.617,183.262,580.864,193.75,222.37,172.775,614.891,390.301,69.331,400.307,484.946,462.412,287.82,476.315,Bowing
380,436.876,198.249,393.515,185.675,565.161,189.925,221.87,181.424,606.28,373.129,66.816,394.56,477.777,463.493,281.212,459.829,Bowing
381,439.173,202.786,400.506,187.05,580.715,197.872,220.298,176.229,599.268,408.409,58.373,394.242,443.364,458.841,256.898,459.901,Bowing
382,439.173,202.786,400.506,187.05,580.715,197.872,220.298,176.229,599.268,408.409,58.373,394.242,443.364,458.841,256.898,459.901,Bowing
383,436.511,194.819,392.668,184.102,564.31,189.302,221.027,178.902,605.086,367.667,75.744,397.806,483.251,454.985,294.287,459.602,Bowing
384,432.112,196.664,389.217,192.925,566.926,198.503,211.509,187.348,622.482,391.324,92.924,379.528,529.016,515.788,275.545,460.504,Bowing
385,440.207,188.422,396.416,189.852,561.38,195.21,231.453,184.493,606.373,376.216,120.39,351.183,546.478,506.331,270.826,451.497,Bowing
386,440.207,188.422,396.416,189.852,561.38,195.21,231.453,184.493,606.373,376.216,120.39,351.183,546.478,506.331,270.826,451.497,Bowing
387,426.277,193.847,387.524,192.081,558.843,199.022,216.205,185.141,608.328,380.383,132.902,360.695,530.554,497.551,270.552,454.844,Bowing
388,441.802,192.236,394.092,184.98,562.365,195.529,225.82,174.431,604.632,334.865,135.264,337.922,564.397,484.673,271.545,447.607,Bowing
389,440.473,192.584,392.613,189.024,549.451,193.159,235.775,184.889,587.89,353.859,145.286,345.275,496.583,461.696,278.546,445.657,Bowing
391,438.158,267.674,381.496,299.211,541.154,307.177,221.838,291.246,638.515,522.348,67.631,458.372,625.965,671.857,150.401,526.522,Bowing
392,425.113,274.289,379.769,302.93,540.24,315.076,219.299,290.784,613.488,519.448,77.009,450.459,588.853,666.672,184.686,521.359,Bowing
393,425.113,274.289,379.769,302.93,540.24,315.076,219.299,290.784,613.488,519.448,77.009,450.459,588.853,666.672,184.686,521.359,Bowing
394,448.438,243.182,377.428,285.174,543.67,280.532,211.185,289.817,658.022,448.619,88.633,480.114,658.597,610.488,75.824,716.165,Bowing
395,423.433,174.389,369.562,280.737,541.304,278.81,197.82,282.664,634.662,513.231,104.047,476.261,640.645,707.495,109.208,723.485,Bowing
396,428.939,154.415,384.249,266.582,563.903,271.522,204.595,261.643,649.236,508.75,116.123,461.549,677.806,701.345,111.044,712.061,Bowing
397,428.939,154.415,384.249,266.582,563.903,271.522,204.595,261.643,649.236,508.75,116.123,461.549,677.806,701.345,111.044,712.061,Bowing
398,425.883,175.873,386.855,270.304,563.823,268.086,209.887,272.522,603.787,417.897,133.773,462.32,636.028,541.767,136.334,668.962,Bowing
399,419.445,172.552,385.568,269.255,560.274,264.792,210.862,273.719,680.617,396.495,133.333,473.958,685.991,405.562,136.004,721.209,Bowing
400,419.445,172.552,385.568,269.255,560.274,264.792,210.862,273.719,680.617,396.495,133.333,473.958,685.991,405.562,136.004,721.209,Bowing
401,399.544,181.081,378.666,296.898,552.266,295.759,205.066,298.036,628.969,449.482,119.506,488.424,646.831,398.819,148.678,717.205,Bowing
402,391.071,185.089,371.21,305.193,539.748,295.169,202.671,315.217,638.81,414.223,127.458,501.976,652.084,339.844,148.749,713.163,Bowing
403,397.086,162.605,374.497,299.746,543.045,288.593,205.949,310.899,597.608,443.214,103.233,513.921,608.028,513.83,119.328,765.216,Bowing
404,412.323,138.188,383.338,273.72,550.945,269.466,215.73,277.973,603.39,430.28,115.598,465.925,644.442,488.001,91.436,724.101,Bowing
405,428.022,140.669,396.441,278.597,573.145,276.878,219.738,280.316,675.006,469.503,108.804,469.53,714.064,610.621,81.091,733.874,Bowing
406,433.346,151.235,400.315,295.365,580.66,296.316,219.97,294.413,669.552,492.687,115.6,475.306,687.986,646.901,102.504,734.397,Bowing
407,454.399,153.561,411.476,287.279,581.858,288.961,241.094,285.598,693.237,377.075,126.186,463.015,727.969,394.78,123.455,694.96,Bowing
408,454.399,153.561,411.476,287.279,581.858,288.961,241.094,285.598,693.237,377.075,126.186,463.015,727.969,394.78,123.455,694.96,Bowing
409,454.159,123.763,410.742,276.789,578.56,273.856,242.925,279.721,645.037,414.559,118.465,465.644,699.133,410.171,113.704,687.089,Bowing
410,454.159,123.763,410.742,276.789,578.56,273.856,242.925,279.721,645.037,414.559,118.465,465.644,699.133,410.171,113.704,687.089,Bowing
411,446.91,127.715,415.756,274.784,584.845,275.401,246.667,274.167,729.19,363.004,129.187,466.943,691.819,242.768,116.426,704.777,Bowing
412,491.968,134.234,419.953,266.674,585.444,256.798,254.462,276.55,708.368,355.825,141.85,471.506,704.578,223.991,150.247,661.791,Bowing
413,504.839,134.402,405.892,278.411,560.399,272.142,251.385,284.679,736.32,355.208,141.999,483.532,670.807,231.335,134.34,746.398,Bowing
414,486.279,130.193,410.015,283.379,571.787,278.37,248.244,288.388,708.897,429.395,143.757,485.333,752.832,499.682,131.415,750.41,Bowing
415,486.279,130.193,410.015,283.379,571.787,278.37,248.244,288.388,708.897,429.395,143.757,485.333,752.832,499.682,131.415,750.41,Bowing
416,459.158,128.37,406.476,282.156,568.698,278.839,244.254,285.472,682.503,485.848,139.822,473.851,731.848,678.816,100.656,732.137,Bowing
417,432.228,141.385,410.783,288.367,575.106,284.372,246.46,292.362,608.501,471.64,146.059,475.882,676.799,606.025,129.769,707.866,Bowing
418,423.783,139.834,405.425,281.226,565.421,269.751,245.429,292.701,682.054,361.406,143.028,470.508,682.762,295.835,115.737,695.676,Bowing
419,410.146,148.863,403.196,289.778,563.125,290.15,243.267,289.405,613.57,467.431,134.935,464.782,697.059,661.299,85.706,695.525,Bowing
420,411.875,154.168,398.845,290.537,560.176,285.872,237.513,295.203,676.608,477.846,129.38,468.09,714.995,673.201,91.067,708.456,Bowing
421,417.624,162.529,392.037,295.569,553.909,287.603,230.166,303.535,732.619,375.412,124.84,491.957,666.669,329.784,94.93,746.669,Bowing
422,417.624,162.529,392.037,295.569,553.909,287.603,230.166,303.535,732.619,375.412,124.84,491.957,666.669,329.784,94.93,746.669,Bowing
423,413.378,170.663,390.054,283.457,547.66,267.09,232.449,299.823,736.193,356.683,126.533,464.824,711.96,277.032,96.971,667.453,Bowing
424,405.779,171.788,391.257,279.384,547.904,262.693,234.61,296.074,751.199,383.144,131.657,462.456,791.353,432.506,116.022,617.759,Bowing
425,414.174,166.112,385.155,280.396,535.286,266.519,235.025,294.274,751.962,327.705,131.684,461.468,616.437,209.368,121.491,676.933,Bowing
426,419.416,142.301,387.704,253.818,539.011,238.611,236.397,269.025,701.907,308.96,141.258,448.699,608.215,202.731,171.952,597.057,Bowing
427,420.498,99.779,388.892,219.331,535.143,206.733,242.642,231.928,717.256,202.237,139.91,407.753,647.129,193.063,298.501,493.222,Bowing
428,414.048,74.276,391.943,184.147,541.528,168.684,242.358,199.61,731.97,161.633,149.771,394.138,598.884,100.723,333.329,494.94,Bowing
429,414.048,74.276,391.943,184.147,541.528,168.684,242.358,199.61,731.97,161.633,149.771,394.138,598.884,100.723,333.329,494.94,Bowing
430,389.591,38.937,399.063,145.953,548.248,138.525,249.877,153.381,707.244,146.508,134.257,337.767,565.157,63.166,316.872,448.215,Bowing
431,389.634,38.746,395.061,139.074,570.443,128.373,219.68,149.775,675.797,213.267,130.637,347.016,647.557,151.892,242.962,432.203,Bowing
432,387.993,75.929,395.277,157.324,552.372,143.756,238.181,170.892,723.36,307.091,119.591,350.873,833.24,487.415,286.781,473.913,Bowing
433,387.993,75.929,395.277,157.324,552.372,143.756,238.181,170.892,723.36,307.091,119.591,350.873,833.24,487.415,286.781,473.913,Bowing
